bodyId,type,instance
801272,IN17B015,IN17B015_R
801281,IN23B007,IN23B007_R
801365,INXXX100,INXXX100_L
801367,IN17A020,IN17A020_L
801377,IN23B006,IN23B006_R
801379,SNpp30,
801383,IN23B023,IN23B023_R
801389,IN09B006,IN09B006_R
801397,INXXX045,INXXX045_R
801504,IN10B023,IN10B023_R
801515,IN23B007,IN23B007_R
801519,IN17B010,IN17B010_L
801533,SNpp30,
801539,IN16B033,IN16B033_L
801576,IN07B012,IN07B012_R
801602,IN23B033,IN23B033_R
801603,IN23B022,IN23B022_L
801608,IN19A028,IN19A028_L
801640,IN01A017,IN01A017_L
801792,IN01B002,IN01B002_R
801833,IN23B018,IN23B018_R
801857,IN03A009,IN03A009_R
801872,INXXX216,INXXX216_R
801876,IN14A009,IN14A009_L
801883,IN17A028,IN17A028_L
801890,IN09A001,IN09A001_R
801938,IN23B037,IN23B037_L
801947,IN05B033,IN05B033_L
801950,IN14A009,IN14A009_R
801960,SNpp30,
802024,INXXX213,INXXX213_L
802056,IN23B027,IN23B027_L
802079,"IN17A059,IN17A063","IN17A059,IN17A063_L"
802102,IN03A015,IN03A015_R
802125,SNxx29,
802194,IN23B037,IN23B037_L
802196,INXXX045,INXXX045_R
802199,SNpp31,
802269,IN23B037,IN23B037_L
802273,IN17B015,IN17B015_L
802277,IN01A031,IN01A031_L
802314,IN04B100,IN04B100_L
802331,IN23B033,IN23B033_L
802382,IN04B013,IN04B013_L
802409,SNta13,SNta13_R
802429,IN05B033,IN05B033_L
802482,SNxx03,
802516,IN23B018,IN23B018_L
802517,IN01B020,IN01B020_L
802557,IN04B044,IN04B044_R
802596,IN23B065,IN23B065_R
802604,IN01A036,IN01A036_L
802615,IN05B019,IN05B019_R
802648,IN01B003,IN01B003_R
802652,IN05B013,IN05B013_L
802656,IN01A039,IN01A039_R
802670,IN14A011,IN14A011_R
802673,INXXX242,INXXX242_R
802700,IN23B037,IN23B037_R
802708,SNpp32,
802709,IN14A009,IN14A009_L
802735,IN23B037,IN23B037_R
802750,IN13A015,IN13A015_R
802758,IN00A031,IN00A031_M
802761,IN01A059,IN01A059_L
802764,IN04B100,IN04B100_R
802783,IN05B036,IN05B036_R
802833,IN23B017,IN23B017_R
802845,IN01A029,IN01A029_R
802852,IN01A048,IN01A048_R
802858,IN05B016,IN05B016_L
802906,IN23B032,IN23B032_L
802939,SNta12,
802989,IN01A036,IN01A036_L
803009,IN01B021,IN01B021_R
803021,IN23B017,IN23B017_L
803042,INXXX133,INXXX133_L
803043,IN23B037,IN23B037_R
803093,IN03A037,IN03A037_L
803154,INXXX252,INXXX252_L
803187,IN13A015,IN13A015_L
803247,SNpp32,
803249,IN23B023,IN23B023_L
803255,IN01A029,IN01A029_L
803270,IN23B018,IN23B018_L
803299,IN14A020,IN14A020_R
803301,IN01A059,IN01A059_R
803303,IN23B018,IN23B018_L
803399,IN23B046,IN23B046_L
803432,IN01A061,IN01A061_L
803461,IN17B015,IN17B015_R
803468,IN23B036,IN23B036_L
803525,SNta05,
803568,IN23B045,IN23B045_R
803593,IN23B023,IN23B023_R
803625,IN01A036,IN01A036_L
803626,SNta10,
803703,IN17A060,IN17A060_R
803722,IN23B037,IN23B037_L
803739,SNta12,
803741,IN12A048,IN12A048_L
803746,IN08A012,IN08A012_L
803761,SNta32,
803768,SNxx03,
803774,IN23B032,IN23B032_R
803776,IN23B032,IN23B032_L
803787,,
803846,IN23B023,IN23B023_L
803848,IN01B020,IN01B020_L
803882,SNta33,
803902,IN13B026,IN13B026_L
803921,IN02A044,IN02A044_L
803964,SNta29,
804051,IN23B032,IN23B032_R
804081,IN23B018,IN23B018_R
804104,SNta05,
804118,IN05B033,IN05B033_R
804120,SNta33,
804142,"SNta02,SNta09",
804151,SNta05,
804162,IN23B017,IN23B017_R
804212,IN23B066,IN23B066_R
804233,IN03A053,IN03A053_L
804236,IN03A039,IN03A039_R
804244,IN23B036,IN23B036_R
804259,IN23B028,IN23B028_R
804263,SNta34,
804287,SNta37,
804369,,
804377,SNxx03,
804447,SNta20,
804476,WG2,WG2_L
804498,SNta33,
804502,IN16B072,IN16B072_L
804513,IN01A048,IN01A048_L
804520,IN23B065,IN23B065_L
804563,IN03A039,IN03A039_L
804583,IN13B026,IN13B026_R
804585,IN23B060,IN23B060_L
804634,IN11A025,IN11A025_L
804640,IN03A033,IN03A033_L
804665,IN03A033,IN03A033_L
804668,SNxx03,
804678,IN04B047,IN04B047_R
804694,"SNta02,SNta09",
804710,IN06B070,IN06B070_L
804718,SNta33,
804731,IN23B037,IN23B037_L
804734,IN01A059,IN01A059_R
804745,IN23B051,IN23B051_L
804777,SNxx14,
804780,IN23B028,IN23B028_L
804794,IN04B036,IN04B036_L
804852,"SNta11,SNta14",
804863,IN23B041,IN23B041_R
804896,IN01B020,IN01B020_R
804916,IN23B023,IN23B023_L
804923,SNxx14,
804938,IN01B027_a,IN01B027_a_R
804945,IN23B049,IN23B049_L
805039,IN23B045,IN23B045_L
805050,SNta05,
805076,SNxx14,
805080,SNta37,
805120,IN23B062,IN23B062_L
805127,IN04B087,IN04B087_L
805176,IN23B049,IN23B049_R
805181,SNta20,
805196,IN23B060,IN23B060_L
805228,IN23B085,IN23B085_R
805264,IN17A034,IN17A034_R
805283,IN01A059,IN01A059_L
805318,IN23B049,IN23B049_R
805321,IN11A025,IN11A025_L
805397,IN23B032,IN23B032_L
805418,SNxx03,
805419,IN19A042,IN19A042_R
805428,IN01A036,IN01A036_R
805435,IN23B056,IN23B056_L
805483,IN23B022,IN23B022_R
805509,SNta11,
805575,IN04B100,IN04B100_R
805597,IN23B032,IN23B032_R
805603,IN11A025,IN11A025_R
805687,SNta42,
805696,IN23B049,IN23B049_L
805738,IN08B087,IN08B087_L
805783,SNta07,
805831,IN04B036,IN04B036_L
805867,IN08A021,IN08A021_R
805931,SNxx06,
805937,SNxx04,
805939,SNta06,
805942,IN03A053,IN03A053_L
805997,IN03A053,IN03A053_L
806000,SNta37,
806027,SNxx04,
806029,IN03A064,IN03A064_R
806034,IN23B059,IN23B059_L
806036,IN04B013,IN04B013_L
806053,SNta11,
806108,IN04B100,IN04B100_L
806166,IN23B046,IN23B046_L
806202,SNta29,
806206,IN23B059,IN23B059_R
806316,IN11A014,IN11A014_L
806448,IN23B065,IN23B065_R
806453,IN19A057,IN19A057_R
806634,SNta37,
806641,SNxx01,
806642,IN23B041,IN23B041_R
806660,IN08B040,IN08B040_R
806676,IN23B058,IN23B058_L
806687,IN23B032,IN23B032_L
806696,SNta13,SNta13_L
806766,SNta07,
806800,SNta43,
806891,IN10B032,IN10B032_L
806924,IN23B029,IN23B029_R
806952,IN23B049,IN23B049_L
806992,IN04B084,IN04B084_R
807098,SNta11,
807129,IN23B032,IN23B032_L
807173,IN23B053,IN23B053_R
807178,"SNta11,SNta14",
807191,IN23B058,IN23B058_R
807236,IN23B061,IN23B061_L
807247,IN23B060,IN23B060_R
807295,IN23B060,IN23B060_R
807305,SNta11,
807329,SNta29,
807342,IN04B067,IN04B067_R
807356,SNta11,
807367,SNta20,
807382,SNxx01,
807446,SNta11,
807449,SNxx03,
807481,SNta37,
807482,SNta18,
807495,SNxx04,
807496,IN04B088,IN04B088_R
807527,SNxx14,
807546,SNxx01,
807549,IN01A048,IN01A048_L
807550,SNxx14,
807601,SNxx01,
807652,IN23B060,IN23B060_R
807656,LgLG3,LgLG3_L
807657,SNxx03,
807664,"SNta02,SNta09",
807667,"SNta22,SNta33",
807679,IN23B053,IN23B053_L
807687,SNta20,
807730,SNxx14,
807736,SNta12,
807739,IN04B096,IN04B096_R
807746,SNta20,
807777,IN03B056,IN03B056_R
807778,IN23B065,IN23B065_L
807790,SNta12,
807806,"SNta22,SNta33",
807850,SNta29,
807877,IN03A076,IN03A076_L
807911,SNxx04,
807955,IN23B060,IN23B060_R
807963,IN03B056,IN03B056_R
807991,,
807995,SNta29,
807997,,
808035,"SNta11,SNta14",
808056,"SNta11,SNta14",
808083,SNta34,
808100,IN19B062,IN19B062_R
808113,,
808123,SNta29,
808127,SNta42,
808138,"SNta11,SNta14",
808145,"SNta11,SNta14",
808153,IN23B055,IN23B055_R
808164,,
808175,"SNta11,SNta14",
808196,"SNta11,SNta14",
808211,SNta19,
808225,"SNta11,SNta14",
808244,"SNta11,SNta14",
808262,SNxx28,
808273,SNta37,
808279,SNta04,
808288,IN03A082,IN03A082_R
808304,SNxx03,
808321,SNta32,SNta32_R
808343,"SNta02,SNta09",
808350,SNxx14,
808367,SNta37,
808381,"SNta11,SNta14",
808382,SNxx14,
808432,SNta43,
808437,,
808489,IN05B028,IN05B028_L
808490,SNta20,
808495,SNta35,
808521,SNxx01,
808535,SNta29,
808544,SNta20,
808560,SNxx03,
808591,SNta11,
808604,SNta07,
808666,"SNta11,SNta14",
808668,"SNta11,SNta14",
808678,SNta42,
808734,SNta11,
808745,"SNta11,SNta14",
808796,SNta20,
808799,IN23B062,IN23B062_L
808808,SNta20,
808809,"SNta11,SNta14",
808828,"SNta11,SNta14",
808874,SNxx04,
808913,SNta29,
808915,IN04B088,IN04B088_L
808921,"SNta11,SNta14",
808954,"SNta11,SNta14",
808992,IN23B084,IN23B084_L
808999,SNta35,
809018,SNta11,
809023,"SNta11,SNta14",
809032,"SNta11,SNta14",
809097,IN23B062,IN23B062_R
809179,,
809200,SNxx01,
809252,SNta37,
809327,,
809382,"SNta04,SNta11",
809383,"SNta11,SNta14",
809408,SNta20,
809413,"SNta11,SNta14",
809420,,
809453,"SNta25,SNta30",
809468,"SNta11,SNta14",
809474,IN23B055,IN23B055_L
809487,,
809508,SNxx04,
809530,"SNta11,SNta14",
809572,,
809583,SNta11,
809614,SNta37,
809623,"SNta11,SNta14",
809633,SNta30,
809651,SNta11,
809664,SNta04,
809674,SNta18,
809679,SNta37,
809694,SNta04,
809711,LgLG3,LgLG3_R
809728,SNta11,
809773,SNta32,
809795,SNta11,
809799,IN23B037,IN23B037_R
809801,SNta20,
809823,SNta37,
809837,SNta29,
809859,SNta29,
809874,SNxx14,
809880,SNta35,
809895,"SNta11,SNta14",
809970,SNta07,
809971,SNta43,
809995,SNta29,
810014,"SNta11,SNta14",
810015,IN23B060,IN23B060_L
810021,SNxx01,
810040,,
810050,SNta07,
810079,SNxx01,
810089,SNta20,
810106,,
810111,"SNta02,SNta09",
810113,SNta43,
810129,SNta04,
810131,IN23B062,IN23B062_R
810139,SNta37,
810168,SNta37,
810171,SNta04,
810191,IN23B072,IN23B072_L
810204,IN05B028,IN05B028_R
810219,SNta37,
810235,SNta11,
810243,SNta37,
810269,SNta04,
810293,SNxx14,
810366,SNta29,
810382,SNxx03,
810426,SNta37,
810456,SNta34,
810458,IN23B059,IN23B059_L
810490,SNta18,
810495,INXXX387,INXXX387_R
810519,"SNta04,SNta11",
810533,SNta37,
810576,SNta20,
810582,SNta04,
810585,SNta33,
810594,SNta32,
810599,IN23B050,IN23B050_L
810616,SNta11,
810645,SNta11,
810648,SNta11,
810733,SNta04,
810738,SNta36,
810754,SNta07,
810755,IN01A007,IN01A007_R
810765,SNta32,
810771,SNta18,
810781,SNta11,
810804,IN23B053,IN23B053_L
810823,SNta37,
810836,SNta29,
810843,SNta29,
810914,SNta03,
810919,"SNta04,SNta11",
810921,SNta37,
810923,SNta20,
810934,SNxx01,
810948,SNppxx,
811001,,
811005,SNta29,
811015,,
811041,SNta37,
811090,SNta29,
811105,SNta43,
811106,"SNta02,SNta09",
811107,SNta07,
811118,SNta37,
811123,SNta29,
811147,IN20A.22A050,IN20A.22A050_L
811165,SNta20,
811169,SNta29,
811217,"SNta02,SNta09",
811227,SNta42,
811243,SNta37,
811254,SNta03,
811275,SNxx04,
811286,SNta18,
811331,SNta11,
811335,SNta34,
811359,SNta43,
811379,SNxx04,
811435,SNta42,
811440,"SNta02,SNta09",
811464,SNta11,
811474,SNta30,
811475,SNpp14,
811479,SNta37,
811486,SNta20,
811502,SNxx03,
811538,SNta11,
811541,SNta18,
811562,SNpp14,
811565,SNta42,
811577,SNta43,
811586,SNta18,
811588,SNta33,
811596,SNta18,
811601,SNta29,
811604,LgLG3,LgLG3_L
811619,SNxx03,
811622,SNxx04,
811651,IN23B050,IN23B050_R
811672,SNta37,
811688,SNta32,
811699,SNta32,
811728,SNta11,
811729,SNta07,
811739,SNta28,
811746,SNta18,
811770,"SNta02,SNta09",
811785,SNpp14,
811789,SNta37,
811801,SNta06,
811855,SNta43,
811885,SNta37,
811920,IN23B090,IN23B090_R
812003,SNta20,
812007,SNta43,
812018,SNxx03,
812043,SNta37,
812046,SNta43,
812055,"SNta02,SNta09",
812058,SNta34,
812105,SNta18,
812110,"SNta04,SNta11",
812120,SNppxx,
812121,SNta28,
812140,SNta18,
812157,SNta37,
812158,,
812226,SNta29,
812227,SNta42,
812231,SNta37,
812243,SNta42,
812244,SNta42,
812253,SNta37,
812254,"SNta02,SNta09",
812266,,
812277,SNta37,
812278,SNta26,
812286,SNta26,
812301,SNta37,
812331,SNta29,
812349,SNta34,
812356,SNta37,
812366,"SNta04,SNta11",
812375,SNta20,
812378,SNta11,
812380,SNta11,
812381,INXXX429,INXXX429_L
812383,SNta07,
812386,SNta20,
812387,SNta20,
812398,,
812406,SNta11,
812417,SNta22,
812423,SNta20,
812426,SNta29,
812449,SNta20,
812457,"SNta04,SNta11",
812471,SNta42,
812477,,
812509,SNta18,
812534,SNta20,
812552,"SNta04,SNta11",
812566,SNta20,
812569,"SNta02,SNta09",
812571,WG2,WG2_L
812572,SNta43,
812579,SNta19,
812605,SNta28,
812615,,
812623,SNta18,
812627,SNta35,
812630,SNta20,
812640,SNta43,
812643,SNta37,
812657,SNta29,
812658,"SNta19,SNta37",
812662,"SNta04,SNta11",
812675,SNta03,
812676,SNta29,
812680,SNta29,
812688,SNxx03,
812689,SNta29,
812691,SNta29,
812722,SNta37,
812727,SNta18,
812741,SNta26,
812758,SNxx14,
812763,"SNta19,SNta37",
812772,SNta29,
812782,SNta07,
812784,SNta29,
812791,"SNta19,SNta37",
812794,SNxx03,
812802,SNta18,
812810,,
812817,SNta07,
812845,SNta29,
812857,SNta37,
812859,SNta11,
812860,SNta34,
812862,SNta18,
812866,"SNta02,SNta09",
812892,"SNta04,SNta11",
812896,SNta29,
812897,SNta43,
812913,SNta37,
812917,SNta20,
812921,SNta29,
812922,SNta34,
812955,"SNta02,SNta09",
812966,SNta29,
812970,SNta03,
812980,SNta29,
812991,SNta28,
812992,"SNta04,SNta11",
812994,SNta42,
812995,"SNta02,SNta09",
812999,"SNta04,SNta11",
813002,SNxx04,
813003,,
813010,"SNta02,SNta09",
813023,SNta29,
813033,"SNta02,SNta09",
813045,SNta19,
813048,SNta20,
813053,SNta44,
813059,"SNta27,SNta28",
813061,SNta29,
813082,SNta11,
813086,SNta34,
813099,SNta20,
813101,SNta20,
813109,SNta11,
813121,SNta20,
813122,SNta43,
813129,SNta29,
813135,SNta37,
813145,SNta18,
813166,SNta29,
813168,SNta04,
813176,SNta37,
813193,,
813210,"SNta02,SNta09",
813225,"SNta02,SNta09",
813228,SNta11,
813233,SNta30,
813234,SNta33,
813254,"SNta04,SNta11",
813260,SNta29,
813279,SNta20,
813296,LgLG3,LgLG3_L
813297,SNta11,
813298,SNta18,
813303,,
813327,SNta18,
813329,SNta18,
813337,SNta28,
813339,SNta20,
813340,SNta11,
813341,"SNta04,SNta11",
813347,IN23B049,IN23B049_R
813354,SNta20,
813361,SNta18,
813368,SNxx04,
813373,"SNta25,SNta30",
813381,SNta44,
813387,SNta37,
813400,SNta04,
813407,SNta18,
813408,SNxx01,
813414,,
813420,SNta43,
813421,SNta11,
813459,SNta37,
813460,,
813479,"SNta04,SNta11",
813484,SNxx14,
813492,SNta19,
813501,SNta11,
813504,SNta18,
813510,SNta29,
813513,SNta20,
813519,SNta20,
813529,SNta20,
813531,,
813533,,
813537,SNta28,
813548,SNta29,
813551,"SNta02,SNta09",
813554,SNta04,
813558,SNta31,
813570,SNta18,
813574,SNta20,
813581,SNta37,
813582,SNta34,
813591,SNta07,
813597,SNta20,
813600,SNta20,
813601,SNta29,
813609,"SNta02,SNta09",
813622,SNta34,
813630,"SNta02,SNta09",
813631,"SNta02,SNta09",
813653,SNta20,
813657,SNta18,
813659,SNxx03,
813663,SNta28,
813672,SNta20,
813679,SNta29,
813707,SNta07,
813708,"SNta04,SNta11",
813710,SNta20,
813713,SNta29,
813715,SNta11,
813716,SNta29,
813720,SNta07,
813729,SNta29,
813731,SNta11,
813743,SNta11,
813752,SNta23,
813753,SNta11,
813756,SNta20,
813767,IN05B028,IN05B028_R
813789,"SNta02,SNta09",
813793,"SNta02,SNta09",
813812,"SNta19,SNta37",
813813,SNta20,
813815,SNta20,
813818,SNxx03,
813828,SNta37,
813837,"SNta02,SNta09",
813840,"SNta04,SNta11",
813847,SNta07,
813865,"SNta02,SNta09",
813875,SNxx14,
813882,"SNta04,SNta11",
813885,SNta11,
813889,SNta37,
813895,SNta20,
813901,SNta37,
813906,SNxx14,
813919,SNta07,
813924,SNta29,
813933,"SNta04,SNta11",
813934,"SNta04,SNta11",
813939,"SNta04,SNta11",
813941,"SNta02,SNta09",
813946,SNta04,
813952,SNta29,
813961,"SNta02,SNta09",
813963,LgLG3,LgLG3_R
813967,"SNta04,SNta11",
813968,SNta29,
813969,SNta42,
813975,SNta20,
813976,SNta20,
813984,"SNta04,SNta11",
813997,"SNta02,SNta09",
813999,"SNta02,SNta09",
814012,"SNta02,SNta09",
814013,"SNta02,SNta09",
814014,SNta03,
814015,SNta11,
814017,SNta29,
814028,SNta43,
814040,SNxx04,
814044,SNta34,
814045,SNta29,
814051,"SNta28,SNta44",
814057,"SNta04,SNta11",
814070,SNta37,
814077,"SNta04,SNta11",
814083,SNta42,
814095,SNta19,
814101,SNta37,
814112,SNxx03,
814118,SNta29,
814124,SNxx14,
814129,"SNta04,SNta11",
814135,SNta04,
814141,SNta11,
814147,"SNta02,SNta09",
814153,SNta20,
814165,SNxx03,
814172,"SNta02,SNta09",
814173,SNxx01,
814176,,
814180,SNta11,
814187,SNta23,
814189,LgLG3,LgLG3_L
814193,SNta20,
814194,SNta29,
814196,SNta18,
814198,"SNta02,SNta09",
814202,SNta20,
814204,SNta28,
814215,SNta20,
814216,SNta18,
814226,"SNta02,SNta09",
814236,SNta37,
814237,SNta42,
814242,SNta37,
814245,SNta34,
814248,SNta11,
814249,SNta11,
814256,"SNta02,SNta09",
814275,"SNta04,SNta11",
814293,SNta11,
814300,SNta20,
814311,SNta29,
814315,SNta29,
814319,SNta44,
814320,"SNta02,SNta09",
814328,SNxx03,
814331,SNta20,
814343,"SNta02,SNta09",
814354,"SNta04,SNta11",
814358,SNta43,
814370,SNta19,
814383,SNta20,
814386,"SNta02,SNta09",
814397,SNta37,
814398,SNta20,
814418,SNta41,
814443,SNta34,
814449,"SNta02,SNta09",
814452,SNta11,
814458,SNta11,
814476,"SNta04,SNta11",
814481,SNta28,
814485,SNta38,
814507,SNxx33,
814511,SNta31,
814513,SNta34,
814517,SNta43,
814520,"SNta02,SNta09",
814524,SNta07,
814525,LgLG3,LgLG3_R
814526,SNxx04,
814533,SNta43,
814547,LgLG3,LgLG3_R
814548,"SNta02,SNta09",
814563,"SNta04,SNta11",
814570,,
814573,"SNta02,SNta09",
814575,SNxx03,
814577,"SNta04,SNta11",
814578,"SNta02,SNta09",
814579,SNxx03,
814580,"SNta02,SNta09",
814609,"SNta02,SNta09",
814615,SNta32,
814621,"SNta04,SNta11",
814623,SNta34,
814624,SNta29,
814627,SNta11,
814635,"SNta02,SNta09",
814639,LgLG3,LgLG3_L
814642,"SNta02,SNta09",
814650,SNta42,
814659,"SNta04,SNta11",
814666,SNta20,
814668,SNta43,
814674,SNta11,
814681,"SNta04,SNta11",
814691,SNxx04,
814701,SNta29,
814702,SNxx04,
814712,SNxx04,
814715,SNta07,
814726,"SNta02,SNta09",
814736,LgLG3,LgLG3_R
814743,"SNta19,SNta37",
814745,"SNta04,SNta11",
814756,"SNta02,SNta09",
814757,"SNta02,SNta09",
814760,"SNta02,SNta09",
814762,SNta41,
814767,SNta11,
814770,SNta37,
814772,SNta19,
814776,"SNta02,SNta09",
814777,SNxx03,
814793,LgLG3,LgLG3_R
814796,"SNta04,SNta11",
814797,"SNta02,SNta09",
814798,SNta37,
814801,SNta34,
814822,SNta32,
814823,SNxx03,
814826,SNta36,
814829,"SNta02,SNta09",
814857,SNta31,
814858,SNta26,
814860,"SNta04,SNta11",
814862,SNta29,
814863,SNta20,
814877,"SNta02,SNta09",
814878,SNta29,
814880,"SNta02,SNta09",
814882,LgLG3,LgLG3_L
814883,SNta43,
814893,SNta33,
814896,SNta20,
814897,SNta29,
814907,,
814911,SNta29,
814930,"SNta04,SNta11",
814937,SNta11,
814954,,
814960,SNta20,
814976,"SNta02,SNta09",
814977,SNta34,
814986,SNta30,
815004,SNta11,
815014,SNta23,
815015,SNta20,
815017,SNta37,
815024,SNta04,
815025,SNxx04,
815026,SNta34,
815027,SNta34,
815028,"SNta02,SNta09",
815030,"SNta04,SNta11",
815037,SNta19,
815047,SNxx03,
815049,"SNta19,SNta37",
815051,SNxx03,
815052,"SNta04,SNta11",
815071,LgLG3,
815077,"SNta04,SNta11",
815090,SNta41,
815098,SNta07,
815106,"SNta02,SNta09",
815107,SNxx04,
815111,SNta29,
815143,SNta29,
815144,SNta23,
815145,LgLG3,LgLG3_L
815148,SNta11,
815149,,
815150,SNta33,
815165,SNxx04,
815166,"SNta02,SNta09",
815169,"SNta02,SNta09",
815170,SNta11,
815175,"SNta02,SNta09",
815176,SNta20,
815177,SNta20,
815186,SNta11,
815188,LgLG3,LgLG3_R
815196,SNta34,
815197,"SNta19,SNta37",
815202,"SNta02,SNta09",
815212,"SNta02,SNta09",
815213,SNta20,
815221,SNta07,
815233,SNta43,
815244,"SNta02,SNta09",
815263,SNta37,
815265,SNxx03,
815266,"SNta02,SNta09",
815283,SNxx03,
815287,SNta11,
815289,SNta37,
815295,SNta37,
815318,SNxx03,
815338,SNxx14,
815340,"SNta04,SNta11",
815346,SNta26,
815354,SNta07,
815356,SNta42,
815368,SNta34,
815379,SNta43,
815381,SNta19,
815385,SNxx06,
815386,SNta29,
815402,SNta23,
815416,SNta34,
815421,SNxx22,
815424,SNta34,
815431,SNta20,
815434,"SNta02,SNta09",
815438,"SNta02,SNta09",
815459,"SNta02,SNta09",
815461,SNta34,
815466,LgLG3,LgLG3_R
815475,SNxx04,
815482,SNta35,
815489,SNxx03,
815496,SNxx03,
815502,SNta07,
815506,SNxx03,
815507,SNxx03,
815526,SNta31,
815533,"SNta28,SNta44",
815538,SNta34,
815544,SNta32,
815546,SNxx04,
815550,"SNta02,SNta09",
815559,SNta20,
815563,SNta31,
815567,SNta29,
815568,SNxx03,
815579,SNta07,
815583,"SNta02,SNta09",
815611,"SNta02,SNta09",
815632,SNxx03,
815634,SNta31,
815635,WG2,WG2_L
815638,"SNta02,SNta09",
815642,SNta20,
815644,SNta20,
815647,SNta35,
815658,SNxx04,
815659,SNta44,
815665,SNta29,
815668,SNxx03,
815675,SNta41,
815676,SNta20,
815704,SNta31,
815709,SNta11,
815710,SNta35,
815715,SNta07,
815717,SNta41,
815720,SNxx03,
815726,"SNta02,SNta09",
815736,SNta29,
815740,"SNta02,SNta09",
815743,SNxx03,
815748,LgLG3,LgLG3_R
815765,"SNta02,SNta09",
815771,"SNta02,SNta09",
815775,"SNta02,SNta09",
815779,"SNta02,SNta09",
815784,SNxx04,
815789,SNta35,
815796,SNta35,
815799,SNta35,
815800,SNxx03,
815807,"SNta02,SNta09",
815810,SNta32,
815814,SNta23,
815816,SNta34,
815832,LgLG3,LgLG3_R
815837,SNta34,
815842,SNta19,
815859,IN23B072,IN23B072_R
815863,IN12B079_c,IN12B079_c_L
815865,"SNta02,SNta09",
815866,SNta31,
815874,SNta29,
815883,SNta29,
815907,SNxx04,
815917,SNta20,
815930,WG2,WG2_L
815934,LgLG3,LgLG3_R
815937,SNta37,
815944,WG2,WG2_L
815950,SNta11,
815963,SNta31,
815967,SNta29,
815972,,
815973,"SNta02,SNta09",
815977,SNxx03,
815978,SNta37,
815980,"SNta02,SNta09",
815983,SNxx05,
815992,SNta11,
815994,SNta33,
816001,SNta29,
816016,SNta26,
816019,LgLG3,LgLG3_L
816034,SNta07,
816035,SNxx03,
816047,SNta37,
816048,,
816049,SNta31,
816053,SNta31,
816056,"SNta19,SNta37",
816065,SNta04,
816075,SNta43,
816079,,
816080,SNta41,
816084,SNxx04,
816089,,
816092,"SNta02,SNta09",
816096,SNta20,
816097,"SNta02,SNta09",
816104,SNxx22,
816105,"SNta02,SNta09",
816106,WG2,WG2_L
816107,"SNta02,SNta09",
816108,SNta43,
816109,LgLG3,LgLG3_R
816111,SNta34,
816114,"SNta02,SNta09",
816123,SNxx04,
816127,,
816131,SNta31,
816135,"SNta02,SNta09",
816142,WG2,WG2_L
816146,SNxx03,
816158,SNta29,
816164,SNxx04,
816168,SNta20,
816169,SNta36,
816170,SNxx03,
816185,SNta37,
816186,IN23B060,IN23B060_R
816197,SNta11,
816205,SNta34,
816221,SNxx04,
816224,SNta34,
816240,WG2,WG2_L
816244,SNta43,
816245,"SNta02,SNta09",
816254,WG2,WG2_L
816259,"SNta02,SNta09",
816261,"SNta02,SNta09",
816266,,
816267,SNta20,
816268,"SNta02,SNta09",
816275,SNta23,
816279,LgLG3,LgLG3_R
816287,LgLG3,LgLG3_L
816294,SNta19,
816295,SNta20,
816309,SNta20,
816312,"SNta02,SNta09",
816331,SNta31,
816333,SNta35,
816336,SNta29,
816377,LgLG3,LgLG3_L
816380,WG2,WG2_L
816385,SNxx33,
816393,WG2,WG2_R
816403,SNxx03,
816407,SNta23,
816408,SNxx03,
816409,SNxx03,
816410,SNta31,
816413,SNxx03,
816417,"SNta04,SNta11",
816421,LgLG3,LgLG3_L
816423,WG2,WG2_R
816426,LgLG3,LgLG3_L
816428,"SNta02,SNta09",
816432,SNta31,
816456,SNta32,
816471,WG2,WG2_R
816473,SNta36,
816478,SNta29,
816488,SNta20,
816496,SNta23,
816519,SNxx03,
816522,WG2,WG2_L
816524,,
816529,SNtaxx,
816565,,
816567,"SNta02,SNta09",
816573,SNta20,
816574,WG2,WG2_L
816577,SNxx03,
816582,SNxx03,
816586,SNta31,
816588,SNxx03,
816593,WG2,WG2_R
816614,SNta34,
816616,SNta37,
816618,"SNta02,SNta09",
816622,"SNta02,SNta09",
816631,SNxx03,
816641,"SNta02,SNta09",
816643,WG2,WG2_L
816663,SNxx03,
816674,SNxx03,
816691,SNxx03,
816699,"SNta02,SNta09",
816700,SNta41,
816704,SNta34,
816721,WG2,WG2_R
816735,WG2,WG2_L
816739,SNta42,
816752,,
816754,LgLG3,LgLG3_R
816760,WG2,WG2_L
816762,SNta37,
816770,SNxx03,
816772,SNxx03,
816783,SNta19,
816784,"SNta02,SNta09",
816788,WG2,WG2_R
816805,SNta41,
816808,SNxx03,
816811,SNta31,
816812,SNxx06,
816825,SNxx03,
816829,SNxx04,
816834,LgLG3,LgLG3_R
816838,WG2,WG2_R
816847,,
816856,SNta34,
816859,SNxx03,
816863,SNxx04,
816867,SNta29,
816869,LgLG3,LgLG3_L
816871,SNxx03,
816872,WG2,WG2_R
816883,"SNta02,SNta09",
816885,SNxx04,
816890,WG2,WG2_L
816897,WG2,WG2_L
816902,SNxx03,
816909,SNta23,
816910,SNxx03,
816917,LgLG3,LgLG3_R
816920,WG2,WG2_L
816929,SNxx03,
816931,SNxx22,
816933,SNxx03,
816937,SNta31,
816938,SNta20,
816941,SNxx03,
816948,SNta37,
816955,SNta29,
816963,WG2,WG2_L
816981,SNta30,
816986,WG2,WG2_R
816993,LgLG3,LgLG3_R
